"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"360","ABIE.BAL",0.18,1,1,0.5,0.025
"361","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,0.5,0.025
"362","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,0.5,0.025
"363","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,0.5,0.025
"364","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,0.5,0.025
"365","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,0.5,0.025
"366","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,0.5,0.025
"367","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,0.5,0.025
"368","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,0.5,0.025
"369","ABIE.BAL",1,5.65748543254146,5.65748543254146,0.5,0.025
"370","ABIE.BAL",0.18,1,1,0.6,0.025
"371","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,0.6,0.025
"372","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,0.6,0.025
"373","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,0.6,0.025
"374","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,0.6,0.025
"375","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,0.6,0.025
"376","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,0.6,0.025
"377","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,0.6,0.025
"378","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,0.6,0.025
"379","ABIE.BAL",1,5.65748543254146,5.65748543254146,0.6,0.025
"380","ABIE.BAL",0.18,1,1,0.7,0.025
"381","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,0.7,0.025
"382","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,0.7,0.025
"383","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,0.7,0.025
"384","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,0.7,0.025
"385","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,0.7,0.025
"386","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,0.7,0.025
"387","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,0.7,0.025
"388","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,0.7,0.025
"389","ABIE.BAL",1,5.65748543254146,5.65748543254146,0.7,0.025
"390","ABIE.BAL",0.18,1,1,0.8,0.025
"391","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,0.8,0.025
"392","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,0.8,0.025
"393","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,0.8,0.025
"394","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,0.8,0.025
"395","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,0.8,0.025
"396","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,0.8,0.025
"397","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,0.8,0.025
"398","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,0.8,0.025
"399","ABIE.BAL",1,5.65748543254146,5.65748543254146,0.8,0.025
"400","ABIE.BAL",0.18,1,1,0.9,0.025
"401","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,0.9,0.025
"402","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,0.9,0.025
"403","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,0.9,0.025
"404","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,0.9,0.025
"405","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,0.9,0.025
"406","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,0.9,0.025
"407","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,0.9,0.025
"408","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,0.9,0.025
"409","ABIE.BAL",1,5.65748543254146,5.65748543254146,0.9,0.025
"410","ABIE.BAL",0.18,1,1,1,0.025
"411","ABIE.BAL",0.2,1.13149708650829,1.13149708650829,1,0.025
"412","ABIE.BAL",0.3,1.69724562976244,1.69724562976244,1,0.025
"413","ABIE.BAL",0.4,2.26299417301658,2.26299417301658,1,0.025
"414","ABIE.BAL",0.5,2.82874271627073,2.82874271627073,1,0.025
"415","ABIE.BAL",0.6,3.39449125952488,3.39449125952488,1,0.025
"416","ABIE.BAL",0.7,3.96023980277902,3.96023980277902,1,0.025
"417","ABIE.BAL",0.8,4.52598834603317,4.52598834603317,1,0.025
"418","ABIE.BAL",0.9,5.09173688928732,5.09173688928732,1,0.025
"419","ABIE.BAL",1,5.65748543254146,5.65748543254146,1,0.025
