"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"158","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,1,5e-04
"159","ABIE.BAL",1,5.8824703001723,5.8824703001723,1,5e-04
"160","ABIE.BAL",0.17,1,1,0.3,0.001
"161","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.3,0.001
"162","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.3,0.001
"163","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.3,0.001
"164","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.3,0.001
"165","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.3,0.001
"166","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.3,0.001
"167","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.3,0.001
"168","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.3,0.001
"169","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.3,0.001
"170","ABIE.BAL",0.17,1,1,0.4,0.001
"171","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.4,0.001
"172","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.4,0.001
"173","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.4,0.001
"174","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.4,0.001
"175","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.4,0.001
"176","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.4,0.001
"177","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.4,0.001
"178","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.4,0.001
"179","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.4,0.001
"180","ABIE.BAL",0.17,1,1,0.5,0.001
"181","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.5,0.001
"182","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.5,0.001
"183","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.5,0.001
"184","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.5,0.001
"185","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.5,0.001
"186","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.5,0.001
"187","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.5,0.001
"188","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.5,0.001
"189","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.5,0.001
"190","ABIE.BAL",0.17,1,1,0.6,0.001
