"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"0343","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.2,0.1
"0344","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.2,0.1
"0345","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.2,0.1
"0346","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.2,0.1
"0347","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.2,0.1
"0348","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.2,0.1
"0349","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.2,0.1
"0350","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.2,0.1
"0351","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.2,0.1
"0352","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.2,0.1
"0353","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.2,0.1
"0354","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.2,0.1
"0355","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.2,0.1
"0356","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.2,0.1
"0357","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.25,0.1
"0358","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.25,0.1
"0359","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.25,0.1
"0360","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.25,0.1
"0361","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.25,0.1
"0362","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.25,0.1
"0363","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.25,0.1
"0364","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.25,0.1
"0365","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.25,0.1
"0366","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.25,0.1
"0367","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.25,0.1
"0368","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.25,0.1
"0369","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.25,0.1
"0370","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.25,0.1
"0371","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.25,0.1
"0372","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.25,0.1
"0373","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.25,0.1
"0374","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.75,0.2
"0375","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.75,0.2
"0376","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.75,0.2
"0377","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.75,0.2
"0378","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.75,0.2
"0379","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.75,0.2
"0380","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.75,0.2
"0381","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.75,0.2
"0382","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.75,0.2
"0383","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.75,0.2
"0384","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.75,0.2
"0385","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.75,0.2
"0386","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.75,0.2
"0387","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.75,0.2
"0388","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.75,0.2
"0389","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.75,0.2
"0390","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.75,0.2
"0391","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.8,0.2
"0392","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.8,0.2
"0393","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.8,0.2
"0394","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.8,0.2
"0395","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.8,0.2
"0396","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.8,0.2
"0397","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.8,0.2
"0398","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.8,0.2
"0399","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.8,0.2
"0400","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.8,0.2
"0401","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.8,0.2
"0402","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.8,0.2
"0403","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.8,0.2
"0404","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.8,0.2
"0405","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.8,0.2
"0406","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.8,0.2
"0407","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.8,0.2
"0408","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.85,0.2
"0409","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.85,0.2
"0410","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.85,0.2
"0411","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.85,0.2
"0412","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.85,0.2
"0413","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.85,0.2
"0414","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.85,0.2
"0415","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.85,0.2
"0416","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.85,0.2
"0417","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.85,0.2
"0418","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.85,0.2
"0419","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.85,0.2
"0420","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.85,0.2
"0421","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.85,0.2
"0422","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.85,0.2
"0423","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.85,0.2
"0424","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.85,0.2
"0425","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.9,0.2
"0426","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.9,0.2
"0427","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.9,0.2
"0428","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.9,0.2
"0429","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.9,0.2
"0430","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.9,0.2
"0431","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.9,0.2
"0432","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.9,0.2
"0433","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.9,0.2
"0434","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.9,0.2
"0435","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.9,0.2
"0436","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.9,0.2
"0437","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.9,0.2
"0438","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.9,0.2
"0439","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.9,0.2
"0440","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.9,0.2
"0441","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.9,0.2
"0442","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.95,0.2
"0443","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.95,0.2
"0444","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.95,0.2
"0445","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.95,0.2
"0446","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.95,0.2
"0447","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.95,0.2
"0448","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.95,0.2
"0449","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.95,0.2
"0450","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.95,0.2
"0451","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.95,0.2
"0452","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.95,0.2
"0453","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.95,0.2
"0454","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.95,0.2
"0455","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.95,0.2
"0456","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.95,0.2
"0457","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.95,0.2
"0458","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.95,0.2
"0459","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1,0.2
"0460","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1,0.2
"0461","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1,0.2
"0462","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1,0.2
"0463","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1,0.2
"0464","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1,0.2
"0465","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1,0.2
"0466","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1,0.2
"0467","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1,0.2
"0468","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1,0.2
"0469","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1,0.2
"0470","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1,0.2
"0471","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1,0.2
"0472","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1,0.2
"0473","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1,0.2
"0474","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1,0.2
"0475","ABIE.BAL",1,4.60904081125641,4.60904081125641,1,0.2
"0476","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.05,0.2
"0477","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.05,0.2
"0478","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.05,0.2
"0479","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.05,0.2
"0480","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.05,0.2
"0481","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.05,0.2
"0482","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.05,0.2
"0483","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.05,0.2
"0484","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.05,0.2
"0485","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.05,0.2
"0486","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.05,0.2
"0487","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.05,0.2
"0488","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.05,0.2
"0489","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.05,0.2
"0490","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.05,0.2
"0491","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.05,0.2
"0492","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.05,0.2
"0493","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.1,0.2
"0494","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.1,0.2
"0495","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.1,0.2
"0496","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.1,0.2
"0497","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.1,0.2
"0498","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.1,0.2
"0499","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.1,0.2
"0500","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.1,0.2
"0501","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.1,0.2
"0502","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.1,0.2
"0503","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.1,0.2
"0504","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.1,0.2
"0505","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.1,0.2
"0506","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.1,0.2
"0507","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.1,0.2
"0508","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.1,0.2
"0509","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.1,0.2
"0510","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.15,0.2
"0511","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.15,0.2
"0512","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.15,0.2
"0513","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.15,0.2
"0514","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.15,0.2
"0515","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.15,0.2
"0516","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.15,0.2
"0517","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.15,0.2
"0518","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.15,0.2
"0519","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.15,0.2
"0520","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.15,0.2
"0521","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.15,0.2
"0522","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.15,0.2
"0523","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.15,0.2
"0524","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.15,0.2
"0525","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.15,0.2
"0526","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.15,0.2
"0527","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.2,0.2
"0528","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.2,0.2
"0529","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.2,0.2
"0530","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.2,0.2
"0531","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.2,0.2
"0532","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.2,0.2
"0533","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.2,0.2
"0534","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.2,0.2
"0535","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.2,0.2
"0536","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.2,0.2
"0537","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.2,0.2
"0538","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.2,0.2
"0539","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.2,0.2
"0540","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.2,0.2
"0541","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.2,0.2
"0542","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.2,0.2
"0543","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.2,0.2
"0544","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.25,0.2
"0545","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.25,0.2
"0546","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.25,0.2
"0547","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.25,0.2
"0548","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.25,0.2
"0549","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.25,0.2
"0550","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.25,0.2
"0551","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.25,0.2
"0552","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.25,0.2
"0553","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.25,0.2
"0554","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.25,0.2
"0555","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.25,0.2
"0556","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.25,0.2
"0557","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.25,0.2
"0558","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.25,0.2
"0559","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.25,0.2
"0560","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.25,0.2
"0561","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.75,0.3
"0562","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.75,0.3
"0563","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.75,0.3
"0564","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.75,0.3
"0565","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.75,0.3
"0566","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.75,0.3
"0567","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.75,0.3
"0568","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.75,0.3
"0569","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.75,0.3
"0570","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.75,0.3
"0571","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.75,0.3
"0572","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.75,0.3
"0573","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.75,0.3
"0574","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.75,0.3
"0575","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.75,0.3
"0576","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.75,0.3
"0577","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.75,0.3
"0578","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.8,0.3
"0579","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.8,0.3
"0580","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.8,0.3
"0581","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.8,0.3
"0582","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.8,0.3
"0583","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.8,0.3
"0584","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.8,0.3
"0585","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.8,0.3
"0586","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.8,0.3
"0587","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.8,0.3
"0588","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.8,0.3
"0589","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.8,0.3
"0590","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.8,0.3
"0591","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.8,0.3
"0592","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.8,0.3
"0593","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.8,0.3
"0594","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.8,0.3
"0595","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.85,0.3
"0596","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.85,0.3
"0597","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.85,0.3
"0598","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.85,0.3
"0599","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.85,0.3
"0600","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.85,0.3
"0601","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.85,0.3
"0602","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.85,0.3
"0603","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.85,0.3
"0604","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.85,0.3
"0605","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.85,0.3
"0606","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.85,0.3
"0607","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.85,0.3
"0608","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.85,0.3
"0609","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.85,0.3
"0610","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.85,0.3
"0611","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.85,0.3
"0612","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.9,0.3
"0613","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.9,0.3
"0614","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.9,0.3
"0615","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.9,0.3
"0616","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.9,0.3
"0617","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.9,0.3
"0618","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.9,0.3
"0619","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.9,0.3
"0620","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.9,0.3
"0621","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.9,0.3
"0622","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.9,0.3
"0623","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.9,0.3
"0624","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.9,0.3
"0625","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.9,0.3
"0626","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.9,0.3
"0627","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.9,0.3
"0628","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.9,0.3
"0629","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.95,0.3
"0630","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.95,0.3
"0631","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.95,0.3
"0632","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.95,0.3
"0633","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.95,0.3
"0634","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.95,0.3
"0635","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.95,0.3
"0636","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.95,0.3
"0637","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.95,0.3
"0638","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.95,0.3
"0639","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.95,0.3
"0640","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.95,0.3
"0641","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.95,0.3
"0642","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.95,0.3
"0643","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.95,0.3
"0644","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.95,0.3
"0645","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.95,0.3
"0646","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1,0.3
"0647","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1,0.3
"0648","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1,0.3
"0649","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1,0.3
"0650","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1,0.3
"0651","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1,0.3
"0652","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1,0.3
"0653","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1,0.3
"0654","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1,0.3
"0655","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1,0.3
"0656","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1,0.3
"0657","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1,0.3
"0658","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1,0.3
"0659","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1,0.3
"0660","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1,0.3
"0661","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1,0.3
"0662","ABIE.BAL",1,4.60904081125641,4.60904081125641,1,0.3
"0663","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.05,0.3
"0664","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.05,0.3
"0665","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.05,0.3
"0666","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.05,0.3
"0667","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.05,0.3
"0668","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.05,0.3
"0669","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.05,0.3
"0670","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.05,0.3
"0671","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.05,0.3
"0672","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.05,0.3
"0673","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.05,0.3
"0674","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.05,0.3
"0675","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.05,0.3
"0676","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.05,0.3
"0677","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.05,0.3
"0678","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.05,0.3
"0679","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.05,0.3
"0680","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.1,0.3
"0681","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.1,0.3
"0682","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.1,0.3
"0683","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.1,0.3
"0684","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.1,0.3
